[Mon Nov 27 12:34:16.562885 2023] [php:notice] [pid 6501] [client 192.168.51.5:38177] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:25.758258 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:25.787904 2023] [php:notice] [pid 6502] [client 192.168.51.5:29595] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:25.907246 2023] [php:notice] [pid 6498] [client 192.168.51.5:29602] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:25.915770 2023] [php:notice] [pid 7125] [client 192.168.51.5:29589] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:25.925630 2023] [php:notice] [pid 7127] [client 192.168.51.5:29590] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:25.958023 2023] [php:notice] [pid 7128] [client 192.168.51.5:29596] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:25.958714 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:25.988518 2023] [php:notice] [pid 6502] [client 192.168.51.5:29595] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.107756 2023] [php:notice] [pid 6498] [client 192.168.51.5:29602] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.116967 2023] [php:notice] [pid 7125] [client 192.168.51.5:29589] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.126059 2023] [php:notice] [pid 7127] [client 192.168.51.5:29590] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.158599 2023] [php:notice] [pid 7128] [client 192.168.51.5:29596] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.159094 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.189363 2023] [php:notice] [pid 6502] [client 192.168.51.5:29595] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.308247 2023] [php:notice] [pid 6498] [client 192.168.51.5:29602] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.317478 2023] [php:notice] [pid 7125] [client 192.168.51.5:29589] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.326533 2023] [php:notice] [pid 7127] [client 192.168.51.5:29590] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.359034 2023] [php:notice] [pid 7128] [client 192.168.51.5:29596] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.359508 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.389792 2023] [php:notice] [pid 6502] [client 192.168.51.5:29595] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.510149 2023] [php:notice] [pid 6498] [client 192.168.51.5:29602] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.517987 2023] [php:notice] [pid 7125] [client 192.168.51.5:29589] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.526937 2023] [php:notice] [pid 7127] [client 192.168.51.5:29590] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.559449 2023] [php:notice] [pid 7128] [client 192.168.51.5:29596] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.559987 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.590239 2023] [php:notice] [pid 6502] [client 192.168.51.5:29595] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.710779 2023] [php:notice] [pid 6498] [client 192.168.51.5:29602] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.718514 2023] [php:notice] [pid 7125] [client 192.168.51.5:29589] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.727401 2023] [php:notice] [pid 7127] [client 192.168.51.5:29590] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.760080 2023] [php:notice] [pid 7128] [client 192.168.51.5:29596] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.760339 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.790674 2023] [php:notice] [pid 6502] [client 192.168.51.5:29595] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.911272 2023] [php:notice] [pid 6498] [client 192.168.51.5:29602] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.918980 2023] [php:notice] [pid 7125] [client 192.168.51.5:29589] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.927855 2023] [php:notice] [pid 7127] [client 192.168.51.5:29590] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.961052 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.961294 2023] [php:notice] [pid 7128] [client 192.168.51.5:29596] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:26.991242 2023] [php:notice] [pid 6502] [client 192.168.51.5:29595] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.111685 2023] [php:notice] [pid 6498] [client 192.168.51.5:29602] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.119509 2023] [php:notice] [pid 7125] [client 192.168.51.5:29589] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.128287 2023] [php:notice] [pid 7127] [client 192.168.51.5:29590] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.161498 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.162003 2023] [php:notice] [pid 7128] [client 192.168.51.5:29596] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.191697 2023] [php:notice] [pid 6502] [client 192.168.51.5:29595] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.312126 2023] [php:notice] [pid 6498] [client 192.168.51.5:29602] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.320045 2023] [php:notice] [pid 7125] [client 192.168.51.5:29589] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.328729 2023] [php:notice] [pid 7127] [client 192.168.51.5:29590] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.362005 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.362838 2023] [php:notice] [pid 7128] [client 192.168.51.5:29596] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.392208 2023] [php:notice] [pid 6502] [client 192.168.51.5:29595] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.512797 2023] [php:notice] [pid 6498] [client 192.168.51.5:29602] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.520690 2023] [php:notice] [pid 7125] [client 192.168.51.5:29589] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.529352 2023] [php:notice] [pid 7127] [client 192.168.51.5:29590] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.562655 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.563727 2023] [php:notice] [pid 7128] [client 192.168.51.5:29596] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.592746 2023] [php:notice] [pid 6502] [client 192.168.51.5:29595] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.713372 2023] [php:notice] [pid 6498] [client 192.168.51.5:29602] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.721685 2023] [php:notice] [pid 7125] [client 192.168.51.5:29589] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.730289 2023] [php:notice] [pid 7127] [client 192.168.51.5:29590] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.763174 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.764135 2023] [php:notice] [pid 7128] [client 192.168.51.5:29596] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.793415 2023] [php:notice] [pid 6502] [client 192.168.51.5:29595] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.922395 2023] [php:notice] [pid 7125] [client 192.168.51.5:29589] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.930914 2023] [php:notice] [pid 7127] [client 192.168.51.5:29590] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.963828 2023] [php:notice] [pid 6500] [client 192.168.51.5:29597] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:10:27.964636 2023] [php:notice] [pid 7128] [client 192.168.51.5:29596] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
